status	validation_status	validation_notes	json_file	pdf_path	reference_index	reference_type	reference_text	suggest_author	suggest_title	suggest_journal	suggest_container_title	suggest_volume	suggest_issue	suggest_pages	suggest_date	suggest_publisher	final_author	final_title	final_journal	final_container_title	final_volume	final_issue	final_pages	final_date	final_publisher	reviewer_notes
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	2	web/report	"Alperovitch, Dmitri, ""Bears in the Midst: Intrusion into the Democratic National Committee,"" CrowdStrike, blog post, June 15, 2016. As of March 31, 2017: https://www.crowdstrike.com/blog/bears-midst-intrusion-democratic-national-committee/"	Alperovitch, Dmitri	Bears in the Midst: Intrusion into the Democratic National Committee						2016-06-15		Alperovitch, Dmitri	Bears in the Midst: Intrusion into the Democratic National Committee						(2016).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	3	web/report	AV Comparatives, Data Transmission in Internet Security Products, May 20, 2014. As of March 31, 2017: http://www.av-comparatives.org/wp-content/uploads/2014/04/avc_datasending_2014_en.pdf	Comparatives, A.V.	Data Transmission in Internet Security Products		May	20			2014											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	4	other	Bartholomew, Brian, and Juan Andres Guerrero-Saade, Wave Your False Flags! Deception Tactics Muddying Attribution in Targeted Attacks, Virus Bulletin Conference, October 2016.	Bartholomew, Brian; Guerrero-Saade, Juan Andres	Wave Your False Flags! Deception Tactics Muddying Attribution in Targeted Attacks		Virus Bulletin Conference				2016-10											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	5	web/report	"Baumgartner, Kurt, and Maria Garnaeva, ""BE2 Custom Plugins, Router Abuse, and Target Profiles: New Observations on BlackEnergy2 APT Activity,"" SecureList, Kaspersky Lab website, November 3, 2014. As of March 31, 2017: https://securelist.com/blog/research/67353/be2-custom-plugins-router-abuse-and-target-profiles/"	Baumgartner, Kurt; Garnaeva, Maria	BE2 Custom Plugins, Router Abuse, and Target Profiles: New Observations on BlackEnergy2 APT Activity						2014-11-03	Kaspersky Lab website										
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	6	web/report	"Bellingcat, ""MH-17—The Open Source Investigation, Two Years Later,"" blog post, July 15, 2016. As of March 31, 2017: https://www.bellingcat.com/news/uk-and-europe/2016/07/15/mh17-the-open-source-investigation-two-years-later/"	Bellingcat	MH-17—The Open Source Investigation, Two Years Later						2016-07-15		Bellingcat	MH-17—The Open Source Investigation, Two Years Later						(2016).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	7	web/report	"Blanchard, Ben, ""China Says U.S. Hacking Accusations Lack Technical Proof,"" Reuters, February 20, 2013. As of March 31, 2017: http://www.reuters.com/article/us-china-hacking-idUSBRE91I06120130220"	Blanchard, Ben	China Says U.S. Hacking Accusations Lack Technical Proof		Reuters				2013-02-20											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	8	web/report	Buchanan, Ben, The Legend of Sophistication In Cyber Operations, Cambridge, Mass.: Belfer Center for Science and International Affairs, Harvard Kennedy School, January 2017. As of March 31, 2017: https://www.belfercenter.org/sites/default/files/files/publication/Legend%20Sophistication%20-%20web.pdf	Buchanan, Ben	The Legend of Sophistication In Cyber Operations						2017-01	Belfer Center for Science and International Affairs, Harvard Kennedy School										
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	9	web/report	"Buratowski, Michael, ""Findings from Analysis of DNC Intrusion Malware; Analyzing the DNC Malware,"" Fidelis Cybersecurity, blog post, June 20, 2016. As of March 31, 2017: https://www.fidelissecurity.com/threatgeek/2016/06/findings-analysis-dnc-intrusion-malware"	Buratowski, Michael	Findings from Analysis of DNC Intrusion Malware; Analyzing the DNC Malware						2016-06-20		Buratowski, Michael	Findings from Analysis of DNC Intrusion Malware; Analyzing the DNC Malware						(2016).	Unknown Source	
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	10	web/report	Carr, Jeffrey, “Announcing Project Grey Goose—Operation Poachers,” blog post, May 14, 2012. As of May 12, 2017: http://jeffreycarr.blogspot.com/2012/05/announcing-project-grey-goose-operation.html	Carr, Jeffrey	Announcing Project Grey Goose—Operation Poachers						2012-05-14		Carr, Jeffrey	Announcing Project Grey Goose—Operation Poachers						(2012).	Unknown Source	
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	11	web/report	———, “Mandiant APT1 Report Has Critical Analytic Flaws,” blog post, February 19, 2013. As of March 31, 2017: http://jeffreycarr.blogspot.com/2013/02/mandiant-apt1-report-has-critical.html	Carr, Jeffrey	Mandiant APT1 Report Has Critical Analytic Flaws						2013-02-19		Carr, Jeffrey	Mandiant APT1 Report Has Critical Analytic Flaws						(2013).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	12	web/report	Charney, Scott, Erin English, Aaron Kleiner, Nemanja Malisevic, Angela McKay, Jan Neutze, and Paul Nicholas, From Articulation to Implementation: Enabling Progress on Cybersecurity Norms, Microsoft Corporation, June 2016. As of March 31, 2017: https://mscorpmedia.azureedge.net/mscorpmedia/2016/06/Microsoft-Cybersecurity-Norms_vFinal.pdf	Charney, Scott; English, Erin; Kleiner, Aaron; Malisevic, Nemanja; McKay, Angela; Neutze, Jan; Nicholas, Paul	From Articulation to Implementation						2016-06	Enabling Progress on Cybersecurity Norms, Microsoft Corporation										
approved	valid	missing_author,missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	13	web/report	“China Opposes Hacking Allegation: FM Spokesman,” Xinhua, February 19, 2013. As of March 31, 2017: http://news.xinhuanet.com/english/china/2013-02/19/c_132178666.htm		China Opposes Hacking Allegation: FM Spokesman						2013-02-19		Anonymous	China Opposes Hacking Allegation: FM Spokesman						(2013).	Unknown Source	
approved	valid	missing_author,missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	14	web/report	“Chinese Military Never Supports Cyberattacks: Defense Ministry,” Xinhua, February 20, 2013. As of March 31, 2017: http://news.xinhuanet.com/english/china/2013-02/20/c_132180420.htm		Chinese Military Never Supports Cyberattacks: Defense Ministry						2013-02-20		Anonymous	Chinese Military Never Supports Cyberattacks: Defense Ministry						(2013).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	15	web/report	Code of Federal Regulations, Title 12, Banks and Banking, Chapter II, Federal Reserve System (Continued), Subchapter B, Federal Open Market Committee, Part 271, Rules Regarding Availability of Information, January 1, 2016. As of March 31, 2017: https://www.gpo.gov/fdsys/search/pagedetails.action?sr=397&amp;originalSearch=&amp;st=his&amp;ps=10&amp;na=&amp;se=&amp;sb=re&amp;timeFrame=&amp;dateBrowse=&amp;govAuthBrowse=&amp;collection=&amp;historical=false&amp;packageId=CFR-2016-title12-vol4&amp;fromState=&amp;bread=true&amp;granuleId=CFR-2016-title12-vol4-part271&amp;collectionCode=CFR&amp;browsePath=Title+12%2FChapter+II%2FSubchapter+B%2FPart+271	Federal Regulations, Code	Title 12, Banks and Banking, Chapter II, Federal Reserve System (Continued		Subchapter B, Federal Open Market Committee, Part 271, Rules Regarding Availability of Information				2016-01-01											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	16	web/report	Common Vulnerabilities and Exposures, “About CVE,” web page, February 23, 2017. As of March 31, 2017: https://cve.mitre.org/about/	Vulnerabilities, Common; Exposures	About CVE						2017-02-23		Vulnerabilities, Common; Exposures	About CVE						(2017).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	17	web/report	Corera, Gordon, “How France’s TV5 Was Almost Destroyed by ‘Russian Hackers,’” BBC News, October 10, 2016. As of March 31, 2017: http://www.bbc.com/news/technology-37590375	Corera, Gordon	How France’s TV5 Was Almost Destroyed by ‘Russian Hackers,’		BBC News				2016-10-10											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	18	web/report	Council of Europe, Treaty Office, “Convention on Cybercrime,” Budapest, November 23, 2001. As of May 24, 2017: https://www.coe.int/en/web/conventions/full-list/-/conventions/treaty/185	Europe, Council; Office, Treaty	Convention on Cybercrime						2001-11-23		Europe, Council; Office, Treaty	Convention on Cybercrime						(2001).	Unknown Source	
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	19	web/report	DeCianno, Jessica, “Indicators of Attack vs. Indicators of Compromise,” *CrowdStrike*, blog post, December 9, 2014. As of March 31, 2017: https://www.crowdstrike.com/blog/indicators-attack-vs-indicators-compromise/	DeCianno, Jessica	Indicators of Attack vs. Indicators of Compromise						2014-12-09		DeCianno, Jessica	Indicators of Attack vs. Indicators of Compromise						(2014).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	20	web/report	Defense Science Board, *Resilient Military Systems and the Advanced Cyber Threat*, Washington, D.C.: U.S. Department of Defense, Task Force Report, January 2013. As of May 26, 2017: http://www.dtic.mil/get-tr-doc/pdf?AD=ADA569975	Board, Defense Science	*Resilient Military Systems and the Advanced Cyber Threat*						2013-01	U.S. Department of Defense										
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	21	web/report	Deibert, Ronald, “The DHS/FBI Report on Russian Hacking Was a Predictable Failure,” *Just Security*, blog post, January 4, 2017. As of March 31, 2017: https://www.justsecurity.org/35989/dhsfbi-report-russian-hacking-predictable-failure/	Deibert, Ronald	The DHS/FBI Report on Russian Hacking Was a Predictable Failure						2017-01-04		Deibert, Ronald	The DHS/FBI Report on Russian Hacking Was a Predictable Failure						(2017).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	22	web/report	Edwards, Benjamin, Alexander Furnas, Stephanie Forrest, and Robert Axelrod, “Strategic Aspects of Cyberattack, Attribution, and Blame,” *Proceedings of the National Academy of Sciences of the United States of America*, Vol. 114, No. 11, March 14, 2017, pp. 2825–2830. As of March 31, 2017: http://www.pnas.org/content/114/11/2825.abstract	Edwards, Benjamin; Furnas, Alexander; Forrest, Stephanie; Axelrod, Robert	Strategic Aspects of Cyberattack, Attribution, and Blame		*Proceedings of the National Academy of Sciences of the United States of America*	114	11	2825–2830	2017-03-14											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	23	web/report	Fagerland, Snorre, and Waylon Grange, *The Inception Framework: Cloud-Hosted APT*, Sunnyvale, Calif.: Blue Coat Systems, Inc., 2015. As of March 31, 2017: https://www.bluecoat.com/documents/download/638d602b-70f4-4644-aaad-b80e1426aad4/d5c87163-e068-440f-b89e-e40b2f8d2088	Fagerland, Snorre; Grange, Waylon	*The Inception Framework: Cloud-Hosted APT*						2015	Blue Coat Systems, Inc										
